Ticket.ID,Ticket.Open.Date...Time,Ticket.Close.Date...Time,Ticket_Summary
524985,1/25/2016,02-01-2016,ESB Admin Support --- Daily Monitoring and Activities
524991,1/25/2016,1/31/2016,SRM | Shopping Cart awaiting for approval
524994,1/25/2016,02-03-2016,DIGITAL | Wrong price shows when searching
524998,1/25/2016,1/29/2016,L2:Updated Aged reserves % for Inform age reserves report for 2016
525000,1/25/2016,02-08-2016,L2: Role to be created in PSR for display of users profile (SU01D Screen)
525006,1/25/2016,02-03-2016,"L2: DWBI | IT BI BPO workshop Day 2:  Division Daily Sales Flash, BA training- TEST environment "
525008,1/25/2016,2/16/2016,SCM : required to download the of SKU in INDOMCS 
525010,1/25/2016,1/28/2016,POS | Error in pos #20 
525014,1/25/2016,1/27/2016,SAP | Non Merchandise P2P System - Go Live Announcement
525015,1/25/2016,02-08-2016,L2:DWBI | Inform reports generated today for DE13 Givenchy are still incorrect
525018,1/25/2016,2/16/2016,{Saipan} :: CW Quarterly Validation Q1 - 2016
525024,1/25/2016,1/31/2016,To update distribution list for Singapore AMDR alert 
525032,1/25/2016,02-11-2016,SAP Finance : SMRF1601-03 Changes to ITL6727 hierarchy in ECCS from total management to corporate overhead
525034,1/25/2016,02-09-2016,SP FI | SMRF1601-01 Re-map site 1777 from cost centre SVE1557 to SVE1158
525036,1/25/2016,1/29/2016,L1:DWBI | 25012016_140237: INSIGHT: Record Rejected[NOT AN EMERGENCY] -MATRIX
525050,1/25/2016,02-08-2016,L2:CSM | Stock & Sales File : No Retail Information
525054,1/25/2016,1/28/2016,MCS | Delete the invoice#904928 & 904929 in Cambodia MCS first
525075,1/25/2016,1/29/2016,L1:DWBI | 25012016_150238: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
525076,1/25/2016,1/31/2016,SAP | Delete Shopping Cart
525077,1/25/2016,1/31/2016,To Remove the wrongly uploaded Realignment files
525078,1/25/2016,1/28/2016,POS | HKIA-GM-alipay not work
525080,1/25/2016,1/27/2016,ME FX variant change Phase 1
525083,1/25/2016,2/18/2016,To set-up tender code 90 in DFS Saipan’s Wincor for Co-Brand EGC-$50
525090,1/25/2016,02-04-2016,Consignment articles of Vendor-163261 (SAP:8000485) have different UoM in Purchase Infor record and condition record
525097,1/25/2016,1/31/2016,SAP SRM : error message below while trying to access P2P
525098,1/25/2016,1/31/2016,CSA:: Staff Sales-Chinese New Year
525103,1/25/2016,1/29/2016,POS | BT-cannot scan BA sticker
525106,1/25/2016,1/31/2016,SAP | P2P #10256079
525109,1/25/2016,1/28/2016,POS | Outpost Sales Data Summary - Updated onto 24 Jan 2016
525115,1/25/2016,1/29/2016,L1:DWBI | 25012016_180242: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
525118,1/25/2016,02-03-2016,Request to extract invoice details based on HR cost centres for year 2015.
525120,1/25/2016,1/29/2016,POS | Adding selling location on pos#713 & #121
525121,1/25/2016,02-03-2016,"L2:Please run 2 ticket/POS reports for specific SKU, Singapore Location, & Date"
525122,1/25/2016,02-01-2016,Rejections in MMBRSHP_BLNC_PNTS file for three days due to duplicate records
525124,1/25/2016,1/29/2016,POS | HKIA GM POS Slow signoff
525126,1/25/2016,1/31/2016,L2:DWBI : Brand Store summary/Weekly reports
525128,1/25/2016,2/15/2016,Department Restructure Activity
525131,1/25/2016,1/28/2016,P2P: Confirming Invoices
525135,1/26/2016,1/31/2016,L1: Workflow: scanning issue in Workflow
525139,1/26/2016,1/28/2016,GST- POSIO Offline Report(26-Jan-2016 08:36:07 AM)
525141,1/26/2016,02-02-2016,"L1 |  Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
525143,1/26/2016,02-01-2016,SCM | PALAU ORDER# 819098 & 819096 NO MATCHING SKU / WRONG LOACTION
525149,1/26/2016,02-03-2016,CSM : CRSELGR  error message  on location 910-247 “shop 910 in CSA does not exists in CRS Shop 
525155,1/26/2016,1/26/2016,L2: Data Fix application 
525161,1/26/2016,1/28/2016,E-Leave Portal Error Message - Unable to apply for leave
525164,1/26/2016,02-03-2016,DMS: NO VALID VENDOR TERMS FOR ENTERED STR PRF/DIVLOC:31_9354” & “NO VALID VENDOR TERMS FOR ENTERED STR PRF/DIVLOC:31_9331”. 
525165,1/26/2016,02-03-2016,SAP | unable to see tasks in P2P
525168,1/26/2016,02-11-2016,L1|POS | EJ viewer Access
525169,1/26/2016,02-11-2016,FI: Remove STC3252 from B2 hierarchy
525170,1/26/2016,1/27/2016,set controlling area in SAP when creating internal order
525172,1/26/2016,02-04-2016,"DMS: Realign the RSKU for div 71, STL 801 to new supplier"
525177,1/26/2016,1/29/2016,INSIGHT: 26012016_100418: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
525178,1/26/2016,1/28/2016,L2: SAP | Developer access request
525184,1/26/2016,02-01-2016,DMS | Sku cannot be authorized to Abu Dhabi (Div 31)
525185,1/26/2016,1/31/2016,Question about order drop units to JFK relay
525186,1/26/2016,1/28/2016,DMS : check volume in DMS and SIN MCS for RSKU74542 - discrepancy between the two system. Correct volume is 0.75L. 
525190,1/26/2016,1/28/2016,MCS: UPC 7622100914167 which is linked to sku 1687623 is not scanning in ABD POS
525191,1/26/2016,02-01-2016,DMS : having trouble authorizing this sku because COO is missing 
525199,1/26/2016,1/29/2016,SAP Finance : Error while loading budget to FI (Syrus )
525200,1/26/2016,02-01-2016,SCM : PALAU ORDER# 819093 / 819094 & 819095 / 819097 NO MATCHING SKU / WRONG LOACTION
525201,1/26/2016,2/16/2016,Query on MT940
525205,1/26/2016,02-04-2016,L2:INSIGHT | Missing YTD Sls Mix and Units information on Product sales summary
525208,1/26/2016,1/31/2016,UPC AND CSKU REQUEST 
525214,1/26/2016,02-04-2016,L1: AP Workflow Invoice Notification
525218,1/26/2016,1/28/2016,XTRAX : Alert - Okinawa Missing Transaction Reported
525221,1/26/2016,1/29/2016,DWBI: 26012016_120419: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
525230,1/26/2016,02-01-2016,Connectivity with CATS from ESB failed
525231,1/26/2016,02-03-2016,L1: Workflow issue - Mike Osorio
525237,1/26/2016,1/28/2016,L2: PR1 access till 26Jan
525238,1/26/2016,1/31/2016,SAP SRM  : Error while approving shopping cart
525239,1/26/2016,1/29/2016,SAP HR : Addition of Home Airport in SAP (PH1) [ABD 6541]
525282,1/26/2016,02-03-2016,DMS | FW: 40. Sundries update SOH 8 January 2016
525284,1/26/2016,02-01-2016,SAP | unable to proceed with p2p
525285,1/26/2016,1/28/2016,SAP | SAP ZMMR094- LIV Exception Report
525287,1/26/2016,02-01-2016,Region ticket 38771 - PO 43-174357 (Parfums CD) - csku 39794581 not interface to SAP
525288,1/26/2016,1/27/2016,CATS | Unable to update customer info 130000041632
525297,1/26/2016,2/17/2016,Feasibility testing to replace SINPRT01 outq with P8(MERCHANT)
525298,1/26/2016,1/31/2016,Please add SKU download
525306,1/26/2016,1/29/2016,L2:Subject: DB_BI REDBRICK ERROR LOG HAS NEW ERRORS 
525310,1/26/2016,02-03-2016,Invoice transmitted with GST amount USD 380.00 in SAP T-code ‘ZMIRO3’ but SAP T-code ‘FB03’ reflect GST payable as USD 415.68
525332,1/26/2016,1/29/2016,L1:DWBI | 26012016_160425: INSIGHT: Record Rejected[NOT AN EMERGENCY] -MATRIX
525335,1/26/2016,02-04-2016,DMS | SKU List for Dept 40
525337,1/26/2016,02-03-2016,CSM | Cats code upload - Shirley Sung
525342,1/26/2016,2/17/2016,SAP SRM | Next Line - indicated ## is not corrected in Purchase order 
525351,1/26/2016,02-03-2016,"CATS | Problem of CATS 'Get a count - Transaction Information"" "
525355,1/26/2016,1/31/2016,SAP |Change GL Mapping of Wage Type 190H eff. 01.02.2016 to GL6709599 for HK Division
525359,1/26/2016,2/18/2016,SAP | No response when I click “create confirmation” in P2P
525361,1/26/2016,1/31/2016,DMS | UPC is linked to sku but item is unable to scan on POS.
525362,1/26/2016,02-01-2016,SAP | SAP E-leave Portal error
525364,1/26/2016,1/29/2016,L1: SAP | Could not access the SAP SRM portal 
525374,1/26/2016,1/31/2016,L1: Termination | Termination of user id TL2254312 
525375,1/26/2016,1/27/2016,Termination | Termination of user id TL2254312 
525376,1/26/2016,02-03-2016,L2: SAP | P2P and workflow - GM level expense approval authorization and routing needed for Snapper Lagrone at JFK
525384,1/27/2016,1/29/2016,SCM | GDC SHIPMENT PROBLEM P09 8001263 -0 8001261 -4 Cites 
525397,1/27/2016,02-02-2016,connectivity to POS Exception Report
525401,1/27/2016,1/31/2016,OM Site Unable To Access - URGENT
525406,1/27/2016,1/28/2016,SAP FIN : GL: 5757999 - Zero MAP update
525412,1/27/2016,02-04-2016,"Kronos : Jung Sablan Kronos Scheduler Locked , problem to be solved on the backend of the Kronos System"
525415,1/27/2016,1/31/2016,Request to download SKUs
525419,1/27/2016,02-01-2016,L1::MULTIPLE RSKUS DETECTED
525420,1/27/2016,02-01-2016,SAP HR : E-leave portal error
525430,1/27/2016,1/29/2016,Create a test membership account for pentest.
525432,1/27/2016,2/17/2016,SAP SRM : SAP P2P - latest PO document for confirmation at the bottom line
525436,1/27/2016,1/29/2016,Ticket 525436 - PO 43-174357 (Parfum Christian Dior) - no info record
525444,1/27/2016,1/27/2016,ESB Prod Universal Messaging SPM Stopped --- SGESBLPAPP03
525449,1/27/2016,1/31/2016,Request user id for RF Gun
525459,1/27/2016,02-04-2016,MCS : Why there is a negative balance for GL 5351999 in particular to cost center MUM1117
525463,1/27/2016,02-04-2016,L2:Group classing duplicated in INFORM report
525465,1/27/2016,02-01-2016,Missing Info Records - FERRAGAMO HONG KONG LTD
525466,1/27/2016,1/27/2016,CSM | Sanya Sales
525468,1/27/2016,1/31/2016,CA 525404 : Inventory Variance between MCS and RP
525472,1/27/2016,02-04-2016,Update Payment term to IN60 for open POs under Vendor 251744 and 182899 Buyer 866
525473,1/27/2016,1/28/2016,POS | Wincore POS Discount Key_ Fast Key 
525487,1/27/2016,02-04-2016,DMS|SFO::Estitee Lauder Vietnam Supplier Currency Change -Fragrance
525488,1/27/2016,1/31/2016,No email notification for approved leave
525489,1/27/2016,1/31/2016,"L2: SAP \ ""User is not currently valid in P2P"
525494,1/27/2016,02-02-2016,TSTE SA sales report 1- 20 Jan 2016
525495,1/27/2016,1/29/2016,L1: BPM | Unable to forward IIL534804 invoice for approval - Honblue inv#546338
525497,1/27/2016,1/28/2016,POS | to include Location 304 in the Hourly POS Sales Alert
525501,1/27/2016,02-04-2016,Store Performance Reports Mapping Changes for Mumbai
525503,1/27/2016,2/26/2016,Casino CW numbers
525504,1/27/2016,02-09-2016,L2:AP POS Mapping
525510,1/27/2016,02-01-2016,L2:INFORM | unable to run the report in inform 
525512,1/27/2016,02-03-2016,L2:Fashion Full Price Report - SS16: Fashion reports
525513,1/27/2016,02-03-2016,L2:Fashion Full Price Report - SS16: brands details are not shown from Nov 14
525519,1/27/2016,1/27/2016,"FAILED-SIN Order Drop Details: Jan 27, 2016 - 13:00"
525521,1/27/2016,1/29/2016,2016 Department Re-structure - alignment ( January 2016)
525523,1/27/2016,02-03-2016,L1: Lock access for user ID: C_MRUPAYAN in all SAP systems
525527,1/27/2016,02-02-2016,POS | GUM:Wincor Error for Code 62- Very Good Tour -$10 GC
525533,1/27/2016,1/31/2016,GWP SKU description
525534,1/27/2016,02-09-2016,"L2:DWBI | Giorgio is asking for HK division access only, not global & the purpose was to have access grant to coming workshop on micro strategy"
525537,1/27/2016,02-03-2016,L1: BASIS: Two ID's for Paco in sap
525539,1/27/2016,1/29/2016, OKI DP sales under DF location
525540,1/27/2016,02-04-2016,L2: SAP Basis :  access to Syrus for Jennifer
525541,1/27/2016,02-09-2016,1099 Issue
525545,1/27/2016,02-02-2016,POS | Additional new POS for FS Omega
525547,1/27/2016,02-12-2016,L2: P2P user-id creation for user LYMARI GRACIANO
525549,1/27/2016,1/29/2016, GROTH VINEYARDS + WINERY - Style not interfaced
525553,1/27/2016,02-05-2016,SRM | P2P Confirmation Error
525562,1/27/2016,1/29/2016,TRAFFIC DM Table Need to be refreshed
525564,1/27/2016,1/28/2016,"WMMBXY - I-doc Error "" Field & is negative.  Only positive values can be processed."""
525567,1/27/2016,02-01-2016,System order drop for CSKU# 29307519 in L186
525579,1/27/2016,1/28/2016,Regarding date / time for ESB server
525618,1/27/2016,02-03-2016,RE: Old eleave system Clean up
525619,1/27/2016,1/29/2016," WMMBXY - I-doc Error "" Field & is negative.  Only positive values can be processed."""
525620,1/27/2016,02-05-2016,L2:D67 - Tag Heuer 1823 - Negative Rec_C Cons US$_Gross on Inform
525623,1/27/2016,02-02-2016,L2: Request to provide the list of business users who as edit access table YFARINVOICE
525626,1/27/2016,02-10-2016,January 2016 SAP close calendar 
525636,1/27/2016,2/18/2016,L2:INFORM | Micro Strategy installation guide
525639,1/27/2016,02-09-2016,System Error in my E-leave
525643,1/27/2016,1/31/2016,L1:DWBI | To re-post BI report (Month-to-Date Store Performance Report (Daily) - Nov 2015) to us for prepare urgent report - User requesting update by tomorrow morning
525644,1/27/2016,1/28/2016,L2: Authorization required for the data fix :CA524752-Goods Movement I-Doc (MBGMCR)  failed with Error “Pipeline/consignment movement posted without value”
525652,1/27/2016,02-08-2016,POS Flash Sales report (SSRS) 
525656,1/27/2016,2/17/2016,L1|POS | Receipt due to the customer request
525658,1/27/2016,1/28/2016,"High ASP, please check it & reduce it - SAP2PFS"
525662,1/27/2016,2/19/2016,L2:INFORM Department Realignment 2016
525663,1/27/2016,2/29/2016,"L2: SAP Basis | P2P access to Harris, Myles(MH0005761)"
525676,1/28/2016,02-03-2016,L2:*URGENT* INFORM:  D37 Daily Sales Flash - NO MTD SALES
525678,1/28/2016,02-03-2016,P2P Screen is displaying error
525679,1/28/2016,02-04-2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
525683,1/28/2016,1/31/2016,SAP : Eleave Portal - Error
525684,1/28/2016,1/29/2016,L1: Po line lock
525688,1/28/2016,2/15/2016,SAP HR | Create a Payroll Upload File
525691,1/28/2016,02-03-2016,Spencer Chen triple charge 16011241s
525693,1/28/2016,1/31/2016,XTRAX: New Payment tenders not in Paxtrax.
525695,1/28/2016,02-02-2016,wincorpos EJ setup procedure
525704,1/28/2016,2/16/2016,Please help to change the Reference of the CRS interface documents
525706,1/28/2016,1/28/2016,P2P | P2P confirmation
525707,1/28/2016,1/29/2016,POS | Can not see sales in program backtore
525709,1/28/2016,02-01-2016,L1: Ludivine Barre's approval limit disappeared from workflow
525712,1/28/2016,02-05-2016,CSM | investigate and correct sales the attached SKU in this month
525719,1/28/2016,1/28/2016,Please help to fix the HS code for item#IW356504. 
525736,1/28/2016,02-01-2016,POS | PCN haven’t effective the new retail price on POS
525740,1/28/2016,02-03-2016,P2P: AP mentioned goods confirmation request
525743,1/28/2016,1/31/2016,SAP HR | Wage Type Update 150R Driving Allowance R
525744,1/28/2016,1/29/2016,CSM | HNL CMS - Request to back-date DCBF record for department 24
525746,1/28/2016,02-03-2016,CATS: update CAT ID for new staff card - Kirsten Tang (spouse)
525749,1/28/2016,02-02-2016,BASIS | UWL approval error
525753,1/28/2016,1/29/2016,Increase the Java min/max memory of SPM in custom_wrapper.conf file in QA UM - SGUMSLQAPP03
525756,1/28/2016,2/15/2016,SAP | T3 Vintage combine into Master LT concession - 9 Jan 2016
525758,1/28/2016,02-11-2016,SRM | P2P cannot use
525764,1/28/2016,1/31/2016,PO 177681 - Not reflecting in RP
525765,1/28/2016,02-11-2016,CSM : Sales transactions issue 
525766,1/28/2016,02-03-2016,SAP | Error message-Tatum Taitague P2P
525769,1/28/2016,1/29/2016,L1:To purge the old orders available in SAP for references 819093/819094/819095/819096/819097/819098  
525773,1/28/2016,02-05-2016,CSM | Required MCS report - Four Seasons Concession Audit
525779,1/28/2016,02-04-2016,CA 525764 : PO 177681 - Order not allocated due to cross dock flag not enabled 
525783,1/28/2016,02-12-2016,L2:Request to map drives in INFORM report subscription
525788,1/28/2016,02-09-2016,L1:Request to trace EJ receipt for SIN/MCS T Galleria based on the following info. SKU 12124491 Staff ID 131747 From June 2013 - Nov 2013
525791,1/28/2016,1/29/2016,CANNOT RTV OUT
525792,1/28/2016,2/17/2016,User request - unable to track old confirmations in P2P system
525797,1/28/2016,02-05-2016,PO Deletion
525803,1/28/2016,1/29/2016,DMS PO line not interface to SAP - Ferragamo HK - PO#41-504529 & 11-504527
525809,1/28/2016,2/29/2016,L2:Interface Inventory report in test server 
525820,1/28/2016,02-08-2016,DFS L & T discrepancy for Dec-2015 TA 2320
525823,1/28/2016,02-03-2016,unable to confirm any PO’s
525830,1/28/2016,02-04-2016,SFO- NC's offline tnx $115.25 and $537.25 dtd 11 Dec 2015
525855,1/28/2016,02-01-2016,Incorrect description reflecting at POS
525856,1/28/2016,02-05-2016,Adding location 300 to Inform report
525865,1/28/2016,2/15/2016,SAP HR | Analyse subtype 0010 and MAIl in IT0105
525872,1/28/2016,02-03-2016,L2: Client opening related to the CO 10055 in PR1 system
525873,1/28/2016,1/28/2016,L2: Datafix related to Change Order 10055
525875,1/28/2016,02-03-2016,L1: Wokflow invoice not recieved in user inbox
525878,1/28/2016,02-04-2016,L2:INFORM | Jo Malone Sls US NAM for Dec 2015 470 Varince 
525894,1/28/2016,02-04-2016,MCS option 8-701
525897,1/28/2016,02-03-2016,SCM | SKUs# are invalid
525901,1/28/2016,02-03-2016,SAP SRM | P2P CONFIRMATION ERROR
525903,1/28/2016,1/29/2016,DFS Gift Card (EGC) at HKIA as of 1Feb 2016 - SOP - Electronic Gift Card Handling Procedure (HKG)
525907,1/28/2016,02-09-2016,POS | Locating receipt of customer who purchased below sku last year January 9th
525916,1/28/2016,2/19/2016,"CSM | Assist to check the transactions #1312, #1329, #1346 , #1386 and #1389 if there are any missing sales"
525923,1/28/2016,1/29/2016,Invoice not interfaced to MCS
525925,1/28/2016,1/29/2016,"POS | HKIA-POS#4121-Offline , POS is dis-joint from domain."
525935,1/28/2016,02-10-2016,L1:INSIGHT | 28012016_231104: INSIGHT: Record Rejected[NOT AN EMERGENCY] -CSA
525941,1/29/2016,02-02-2016,POS 828 not showing the amount
525942,1/29/2016,02-03-2016,L2: Problem Inform report - Hermes Dept. 37 Daily Sales Flash MTD report
525944,1/29/2016,02-03-2016,SAP SRM | BLANKET PO CONFIRMATIONS
525948,1/29/2016,02-02-2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, New Zealand (4, 20)"
525951,1/29/2016,02-04-2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
525953,1/29/2016,2/19/2016,CSM | Inventory Adjustments Templates that Excel/ Marcos Expect
525954,1/29/2016,02-03-2016,DMS SYSTEM_SKU 10761849
525958,1/29/2016,02-01-2016,SCM : Can't be dl from GDC MCS - PO# 62-176319
525959,1/29/2016,02-03-2016,L2: Weekly System Report Preparation
